zona;secao;cargo;numero;votos
9;106;13;18180;2
9;54;13;55000;7
9;134;13;55777;1
9;305;13;95;4
9;285;13;40789;1
9;98;13;30123;62
9;213;13;40000;7
9;259;13;30123;1
9;203;13;12500;3
9;105;13;55123;5
9;72;13;12555;15
9;241;13;13123;2
9;282;13;13123;9
9;47;13;30111;5
9;54;13;55123;12
9;97;13;12000;1
9;284;13;23789;2
9;203;13;55666;11
9;104;13;12555;2
9;263;13;13123;1
9;59;13;40222;2
9;287;13;40789;1
9;287;13;55333;1
9;244;13;13123;1
9;288;13;40222;1
9;46;13;40444;1
9;58;13;55456;5
9;282;13;55190;1
9;46;13;55190;4
9;67;13;13123;7
9;119;13;18234;1
9;168;13;18888;1
9;290;13;18888;3
9;214;13;18777;2
9;133;13;18888;14
9;56;13;18888;1
9;127;13;18180;1
9;167;13;40;1
9;297;13;55;1
9;302;13;13123;2
9;104;13;30555;1
9;276;13;40111;2
9;70;13;13456;13
9;251;13;23000;3
9;85;13;40999;9
9;293;13;40999;13
9;61;13;13777;6
9;288;13;43123;1
9;49;13;55111;3
9;305;13;30999;3
9;108;13;40123;7
9;284;13;55111;1
9;242;13;55999;2
9;217;13;30555;9
9;217;13;18111;5
9;181;13;13040;3
9;64;13;18111;1
9;60;13;13040;13
9;62;13;12333;4
9;200;13;18180;3
9;286;13;18888;7
9;134;13;18777;1
9;122;13;18444;4
9;224;13;40321;1
9;284;13;55222;6
9;127;13;15777;2
9;157;13;23123;1
9;61;13;30111;1
9;121;13;40123;6
9;80;13;55444;6
9;140;13;40789;2
9;140;13;55333;2
9;249;13;18777;3
9;67;13;30555;8
9;74;13;40777;4
9;114;13;45;1
9;286;13;55123;10
9;303;13;55999;1
9;103;13;95;3
9;72;13;55888;1
9;263;13;15111;1
9;305;13;12555;12
9;127;13;40111;3
9;96;13;40111;4
9;190;13;13040;10
9;62;13;40;5
9;47;13;30321;1
9;204;13;30111;2
9;227;13;12555;15
9;248;13;12555;3
9;118;13;55444;1
9;240;13;12333;10
9;304;13;13123;3
9;64;13;55555;3
9;117;13;30456;1
9;55;13;55111;3
9;206;13;18777;3
9;206;13;18888;1
9;186;13;18;1
9;136;13;12;2
9;109;13;12;1
9;119;13;30555;6
9;158;13;13040;8
9;254;13;43444;19
9;53;13;30555;8
9;206;13;12111;8
9;226;13;55555;1
9;52;13;18000;1
9;240;13;18180;15
9;120;13;30999;9
9;63;13;40999;9
9;87;13;12222;1
9;186;13;30;1
9;242;13;18000;9
9;281;13;43123;1
9;299;13;55666;21
9;184;13;55111;1
9;60;13;18666;2
9;244;13;55123;12
9;267;13;13777;1
9;308;13;96;8
9;90;13;55222;3
9;59;13;18456;3
9;75;13;55123;9
9;74;13;40789;1
9;244;13;40321;2
9;264;13;18180;7
9;214;13;55555;5
9;189;13;18456;16
9;118;13;40777;1
9;247;13;18456;10
9;60;13;55222;4
9;252;13;12222;2
9;120;13;18000;5
9;282;13;55000;6
9;266;13;23000;1
9;265;13;30555;2
9;304;13;55000;2
9;305;13;55666;29
9;203;13;18180;2
9;308;13;43444;3
9;288;13;30111;1
9;100;13;18777;7
9;83;13;96;10
9;258;13;18111;2
9;76;13;12222;4
9;53;13;55666;9
9;117;13;12222;6
9;207;13;13777;1
9;61;13;55111;3
9;108;13;12222;2
9;281;13;13;1
9;168;13;13123;2
9;50;13;13000;15
9;187;13;15777;3
9;93;13;95;1
9;83;13;30100;1
9;151;13;55456;6
9;100;13;40999;29
9;63;13;13113;5
9;204;13;13113;2
9;259;13;43444;3
9;275;13;55444;6
9;104;13;43444;1
9;83;13;40888;7
9;292;13;18111;7
9;49;13;18900;1
9;284;13;18111;1
9;265;13;30999;2
9;110;13;12500;2
9;60;13;12369;1
9;56;13;12345;8
9;122;13;12000;1
9;308;13;12000;6
9;62;13;13040;10
9;45;13;40999;8
9;51;13;12555;14
9;202;13;40999;4
9;118;13;13000;7
9;73;13;13000;8
9;219;13;55555;4
9;108;13;40999;8
9;167;13;55190;5
9;75;13;13444;1
9;224;13;13456;3
9;305;13;23333;1
9;73;13;55555;2
9;107;13;30999;1
9;223;13;40000;11
9;80;13;40888;5
9;227;13;40555;2
9;110;13;40999;73
9;257;13;13000;2
9;224;13;40999;10
9;167;13;55666;13
9;99;13;55000;1
9;100;13;30333;12
9;51;13;18666;1
9;266;13;40000;37
9;155;13;40999;1
9;155;13;55555;1
9;80;13;13040;16
9;59;13;13040;16
9;210;13;18111;4
9;70;13;12555;22
9;205;13;43444;2
9;238;13;43444;6
9;225;13;30000;2
9;304;13;15678;1
9;132;13;55000;1
9;99;13;55555;1
9;56;13;96;8
9;251;13;96;7
9;189;13;95;3
9;273;13;13777;2
9;88;13;96;26
9;278;13;18456;1
9;263;13;15555;4
9;254;13;43123;3
9;251;13;13444;1
9;87;13;15000;1
9;211;13;18111;14
9;243;13;18444;7
9;252;13;12666;1
9;283;13;12789;1
9;152;13;18111;1
9;124;13;40789;1
9;58;13;40444;2
9;117;13;12555;16
9;98;13;30999;9
9;60;13;55777;3
9;85;13;30555;4
9;73;13;12222;10
9;301;13;23456;1
9;214;13;96;5
9;116;13;30555;6
9;251;13;30192;1
9;86;13;12345;1
9;214;13;43444;5
9;61;13;55789;1
9;58;13;55333;4
9;245;13;30000;2
9;190;13;40789;1
9;99;13;12555;3
9;240;13;55123;6
9;308;13;30111;1
9;123;13;18777;5
9;293;13;18000;7
9;86;13;18444;3
9;146;13;15777;1
9;71;13;13040;8
9;168;13;13040;1
9;249;13;43444;6
9;304;13;55777;3
9;181;13;40000;5
9;101;13;13000;1
9;178;13;40000;6
9;45;13;13000;8
9;72;13;40999;8
