cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;13;60002143614;GUILHERME SAMPAIO SARAIVA;GUILHERME SARAIVA;PT;ELEITO;MASCULINO;MÉDICO;60002143614.jpg
Prefeito;45;60002210536;ANTONIO COSTA SAMPAIO NETO;ANTÔNIO NETO;PSDB;NÃO ELEITO;MASCULINO;ENGENHEIRO;60002210536.jpeg
Vereador;10000;60002276362;EPITACIO SARAIVA DA CRUZ NETO;EPITÁCIO CRUZ;REPUBLICANOS;ELEITO POR QP;MASCULINO;VEREADOR;60002276362.jpg
Vereador;10111;60002276358;AQUILES SOARES DE SAMPAIO;AQUILES SOARES;REPUBLICANOS;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002276358.jpeg
Vereador;10122;60002276349;MARIA GELY DE FREITAS PEREIRA;GELY DO HOSPITAL;REPUBLICANOS;ELEITO POR QP;FEMININO;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;60002276349.jpg
Vereador;10123;60002276353;LUANA DOS SANTOS GOUVÊA;LUANA DE ROSÁRIO;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60002276353.jpg
Vereador;10142;60002276357;ELIZANGELA MATIAS DE LIMA;PROFESSORA ELIZÂNGELA;REPUBLICANOS;SUPLENTE;FEMININO;PEDAGOGO;60002276357.jpg
Vereador;10190;60002276360;MARCUS JOSE ALENCAR LIMA;CAPITÃO MARCUS;REPUBLICANOS;ELEITO POR MÉDIA;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002276360.jpg
Vereador;10222;60002276352;CICERO FERNANDO GRANGEIRO;FERNANDO GRANGEIRO;REPUBLICANOS;SUPLENTE;MASCULINO;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);60002276352.jpg
Vereador;10333;60002276359;BATISTA CRISPIM DO MONTE;BC DA MÍDIA;REPUBLICANOS;SUPLENTE;MASCULINO;FISCAL;60002276359.jpg
Vereador;10444;60002276356;ANTONIO ADEILSON DE SOUSA;TINGUILING;REPUBLICANOS;SUPLENTE;MASCULINO;OUTROS;60002276356.jpg
Vereador;10456;60002276347;FABIO CAVALCANTE AZEVEDO;FÁBIO DE BITELO;REPUBLICANOS;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002276347.jpg
Vereador;10555;60002276355;FRANCISCO ELIESIO CAVALCANTE SANTANA;ELIÉSIO SANTANA;REPUBLICANOS;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002276355.jpg
Vereador;10666;60002276351;CICERA REGILANIA TAVARES OLIVEIRA;REGILÂNIA TAVARES;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60002276351.jpg
Vereador;10777;60002276354;LEDA DA SILVA LIMA;LEDA LIMA;REPUBLICANOS;SUPLENTE;FEMININO;EMPRESÁRIO;60002276354.jpg
Vereador;10789;60002276350;FRANCISCO GURGEL CORREA;GURGEL DA RÁDIO;REPUBLICANOS;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002276350.jpg
Vereador;10888;60002276348;MARIANA CORREIA DA SILVA;MARIANA CORREIA;REPUBLICANOS;SUPLENTE;FEMININO;ENFERMEIRO;60002276348.jpeg
Vereador;10999;60002276361;MARCIANO DOS SANTOS;PROFESSOR MARCIANO;REPUBLICANOS;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002276361.jpg
Vereador;12000;60002275513;DERNIVAL TAVARES DA CRUZ;VÉI DÊ;PDT;SUPLENTE;MASCULINO;AGRICULTOR;60002275513.jpg
Vereador;12111;60002275515;PAULO JUNIOR PINHEIRO;PAULO RECICLAGEM;PDT;SUPLENTE;MASCULINO;AGRICULTOR;60002275515.jpeg
Vereador;12121;60002275512;CICERA MARIA DE SOUZA;CICERA DO PELO SINAL;PDT;SUPLENTE;FEMININO;AGRICULTOR;60002275512.jpeg
Vereador;12122;60002275504;JOSE VICENTE FERREIRA;ZÉ DE TÔCA;PDT;SUPLENTE;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002275504.jpeg
Vereador;12123;60002275502;DOMINGOS SAVIO DA SILVA;DOMINGOS  SAVIO;PDT;SUPLENTE;MASCULINO;COMERCIANTE;60002275502.jpeg
Vereador;12125;60002275503;MARIA SIMAO DOS SANTOS;MARIA DO VAQUEIRO;PDT;SUPLENTE;FEMININO;OUTROS;60002275503.jpeg
Vereador;12190;60002275505;JOSE UMBERTO DE BRITO;PROFESSOR UMBERTO BRITO;PDT;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002275505.jpeg
Vereador;12222;60002275507;ROSA SEFORA FREITAS DE ARAUJO;ROSA SEFORA;PDT;SUPLENTE;FEMININO;AGENTE DE SAÚDE E SANITARISTA;60002275507.jpeg
Vereador;12322;60002275510;ANTONIO PATRICIO DOS SANTOS;PATRICIO ZÉ RAMALHO;PDT;SUPLENTE;MASCULINO;TRABALHADOR DE CONSTRUÇÃO CIVIL;60002275510.jpeg
Vereador;12333;60002275508;ANTENOR FRANCISCO DE AMORIM;ANTENOR AMORIM;PDT;ELEITO POR QP;MASCULINO;VIGILANTE;60002275508.jpeg
Vereador;12345;60002275506;GERALDO SINEZIO SOBRINHO;GERALDO SINEZIO;PDT;SUPLENTE;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002275506.jpeg
Vereador;12346;60002275500;BRUNA DANTAS DO NASCIMENTO MOTA;BRUNA DANTAS;PDT;SUPLENTE;FEMININO;OUTROS;60002275500.jpeg
Vereador;12369;60002275511;EVANDRO DE AMARAL CRUZ;PROFESSOR EVANDRO;PDT;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002275511.jpeg
Vereador;12456;60002275514;CICERO JEAN DA SILVA FERREIRA;PASTOR JEAN;PDT;SUPLENTE;MASCULINO;OUTROS;60002275514.jpeg
Vereador;12789;60002275509;ANTONIO LUIS DOS SANTOS;ANTONIO LUIS;PDT;SUPLENTE;MASCULINO;AGRICULTOR;60002275509.jpeg
Vereador;12901;60002275501;MARIA ROSIANA PEREIRA SANTIAGO;ROSY SANTIAGO;PDT;SUPLENTE;FEMININO;AGRICULTOR;60002275501.jpeg
Vereador;13013;60002385278;MARIA IVANIA DA COSTA SANTOS;IVANIA;PT;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002385278.jpg
Vereador;13101;60002209468;MARIA DO SOCORRO DO NASCIMENTO VIEIRA;CORRINHA DE LEILA;PT;SUPLENTE;FEMININO;OUTROS;60002209468.jpg
Vereador;13111;60002209465;EFIGENIA MENDES GARCIA;EFIGENIA GARCIA;PT;SUPLENTE;FEMININO;VEREADOR;60002209465.jpg
Vereador;13113;60002209475;ANTÔNIO RENATO DA CRUZ;RENATO CRUZ;PT;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002209475.jpg
Vereador;13123;60002209463;JOSÉ ALEX SARAIVA DE SÁ BARRETO;ALEX DE DANIEL;PT;ELEITO POR QP;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002209463.jpg
