cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;13;60002108413;EUSEBIO FERREIRA DA SILVA;EUSEBIO FERREIRA;PT;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60002108413.jpeg
Prefeito;40;60002036950;MARIA GISLAINE SANTANA SAMPAIO LANDIM;GISLAINE LANDIM;PSB;ELEITO;FEMININO;PREFEITO;60002036950.jpg
Vereador;13000;60002187064;CICERO NAILTON TAVARES SALVIANO;NAILTON TAVARES;PT;SUPLENTE;MASCULINO;AGENTE DE SAÚDE E SANITARISTA;60002187064.jpeg
Vereador;13111;60002187066;FRANCISCO LUSIMARIO MENDES DE LUCENA;NANDO MENDES;PT;SUPLENTE;MASCULINO;AGRICULTOR;60002187066.jpeg
Vereador;13123;60002187069;FRANCISCO AILTON RICARDO DA SILVA;RICARDO DO SINDICATO;PT;SUPLENTE;MASCULINO;AGRICULTOR;60002187069.jpeg
Vereador;13134;60002187068;CICERA REJANE DA SILVA;REJANE;PT;SUPLENTE;FEMININO;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);60002187068.jpeg
Vereador;13222;60002187058;ANANIAS JOSÉ DE FREITAS;CICERO GALEGO;PT;SUPLENTE;MASCULINO;REPRESENTANTE COMERCIAL;60002187058.jpeg
Vereador;13333;60002187056;MARIA FURTADO DE LUCENA SAMPAIO;CORRINHA LUCENA;PT;SUPLENTE;FEMININO;AGRICULTOR;60002187056.jpeg
Vereador;13400;60002187067;CICERO PEREIRA DE MOURA;PEREIRINHA;PT;SUPLENTE;MASCULINO;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;60002187067.jpeg
Vereador;13444;60002187062;WELINÁDIA ALVES DE LIMA;WELINÁDIA DE PRETIM TAVARES;PT;SUPLENTE;FEMININO;AGRICULTOR;60002187062.jpeg
Vereador;13456;60002187059;ANTONIO LUDUGERIO DOS SANTOS;NEGUIM DO CAVACO;PT;SUPLENTE;MASCULINO;AGRICULTOR;60002187059.jpeg
Vereador;13654;60002187070;JOSE NILTON DE SOUSA;ZE NILTON DA LOGOA DO MATO;PT;SUPLENTE;MASCULINO;ENGENHEIRO;60002187070.jpeg
Vereador;13777;60002187060;MARIA AUXILIADORA DE SOUSA MOURA;AUXILIADORA;PT;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002187060.jpeg
Vereador;15000;60002186637;EDJANIO TAVARES LUCENA;EDJANIO FELINTO;MDB;ELEITO POR QP;MASCULINO;AGRICULTOR;60002186637.jpeg
Vereador;15015;60002186634;CICERO VICENTE SALVIANO;DERLAN DA SERRA;MDB;SUPLENTE;MASCULINO;AGRICULTOR;60002186634.jpeg
